theta_z_deg,open_step,align_deg,tilt_deg,cost,t_flight,release_x,release_y,release_z,vel_x,vel_y,vel_z,land_x,land_y,land_z
-35.0,0.002,44.950704973809394,75,1.4708572928463772,0.12115650656307651,-0.12749414770965278,0.055448189457106965,0.072,0.0,0.0,0.0,-0.12749414770965278,0.055448189457106965,0.0
-45.0,0.018571428571428572,44.950704973809394,90,1.4716388808586132,0.12115650656307651,-0.055469768866041436,-0.025526480723270455,0.072,0.0,0.0,0.0,-0.055469768866041436,-0.025526480723270455,0.0
-15.0,0.006142857142857143,44.950704973809394,60,1.4735391404417655,0.29958491708979035,-0.06341885371013009,-0.021785362204110453,0.4371059630560709,0.01240013382291405,-0.007016022048888515,0.010425401487901276,-0.059703960646890084,-0.02388725658792686,0.0
-35.0,0.014428571428571428,44.950704973809394,60,1.4752769336850848,0.32267674421863535,-0.048972634798988966,-0.032140852038919074,0.512775736709043,-0.004894452955483408,-0.011191827519216324,-0.006401939922904276,-0.05055196094339563,-0.03575219450467632,0.0
-45.0,0.006142857142857143,44.950704973809394,60,1.4756897274604859,0.3061022091713045,-0.07786346978153767,-0.0035700357777439704,0.4624119238884323,-0.005611846128055209,-0.008146976749263055,-0.009214160956108053,-0.0795812682788648,-0.006063843358760644,0.0
-45.0,0.006142857142857143,44.950704973809394,90,1.4761493998764605,0.12115650656307651,-0.03860093373449579,-0.04896384647015736,0.072,0.0,0.0,0.0,-0.03860093373449579,-0.04896384647015736,0.0
45.0,0.006142857142857143,44.950704973809394,60,1.4774156814406556,0.3029419520180592,-0.02206087576418769,-0.06782952062464358,0.44964924358704866,-5.699080320414884e-05,0.0033193046818547067,0.0016550179807817145,-0.02207814066935743,-0.06682396398497983,0.0
-35.0,0.018571428571428572,44.950704973809394,90,1.477636737172215,0.12115650656307651,-0.03113693658196056,-0.05837939561261271,0.072,0.0,0.0,0.0,-0.03113693658196056,-0.05837939561261271,0.0
-45.0,0.022714285714285715,44.950704973809394,60,1.4785655125864658,0.352593044195735,-0.08120401133071883,-0.011447395191864341,0.6042549095772346,0.0037077963484211107,0.004274667890732942,0.015722908839688188,-0.0798966681289712,-0.009940177027345051,0.0
-35.0,0.014428571428571428,44.950704973809394,90,1.4786209264727195,0.12115650656307651,0.015620730553823244,-0.10332103129037432,0.072,0.0,0.0,0.0,0.015620730553823244,-0.10332103129037432,0.0
45.0,0.014428571428571428,44.950704973809394,60,1.478697731366434,0.32508075049555624,-0.0403908851027069,-0.05051429301388715,0.5224532633345562,-0.0015517758003119608,0.0007268752030176184,-0.012628104177467847,-0.04089533754447316,-0.05027799987737357,0.0
-35.0,0.010285714285714285,44.950704973809394,90,1.479634161597707,0.12115650656307651,0.050371631385390886,-0.13469080091860536,0.072,0.0,0.0,0.0,0.050371631385390886,-0.13469080091860536,0.0
45.0,0.026857142857142857,44.950704973809394,90,1.4827706204619615,0.3834287274214684,0.04695505843827029,-0.13574780010143023,0.7237737191528346,-7.997763833200722e-05,-0.00038177885375079157,-0.006917700367896629,0.04692439271418247,-0.13589418508148032,0.0
-25.0,0.03514285714285714,44.950704973809394,60,1.4839442878676812,0.48524637069417953,-0.09396046913717204,-0.00024064970756563798,1.1516096568874357,-0.00815062508819464,0.003927834687180993,0.006886111567041553,-0.09791553038010742,0.001665317819075647,0.0
-25.0,0.010285714285714285,44.950704973809394,60,1.485644489780309,0.3093275266410318,-0.07499608474855665,-0.027806434563740743,0.47172681166974845,0.008795419678185867,-0.0015391519027471712,-0.007756025745933037,-0.07227541933373356,-0.028282536614942365,0.0
45.0,0.018571428571428572,44.950704973809394,75,1.4860041284993324,0.3408594387006321,-0.02119336611217323,-0.07910874357237276,0.5752700609103885,0.0011318748433969406,-0.002289019619180488,-0.015789106749481974,-0.020807555888373585,-0.07988897751494135,0.0
45.0,0.018571428571428572,44.950704973809394,60,1.4887955192453854,0.3443379157166797,-0.03678108330091972,-0.06777558343774287,0.5776574471378865,-0.00530656371688476,0.0031836112384930892,0.011388629205928424,-0.03860833439080957,-0.06667934537942796,0.0
35.0,0.002,44.950704973809394,60,1.4888251015965213,0.29982650907332103,-0.018535688144346394,-0.08446113328031146,0.4446683262703065,-0.002214189744391415,-0.0027307659940900564,-0.012436400113364776,-0.01919956092583322,-0.08527988931541562,0.0
5.0,0.006142857142857143,44.950704973809394,75,1.48929048899448,0.29785676489186474,0.028415161653641982,-0.12913852924098565,0.43977115107185544,0.0017870100211767048,-0.00013269475488408844,-0.01546434942149233,0.02894743467737902,-0.12917805327139353,0.0
-35.0,0.006142857142857143,44.950704973809394,75,1.4897078145804472,0.12115650656307651,-0.027054718356526966,-0.0790681064342724,0.072,0.0,0.0,0.0,-0.027054718356526966,-0.0790681064342724,0.0
-35.0,0.055857142857142855,44.950704973809394,60,1.4909039102100663,0.12115650656307651,1.1524643460431314,-0.48308768879837505,0.072,0.0,0.0,0.0,1.1524643460431314,-0.48308768879837505,0.0
-45.0,0.026857142857142857,44.950704973809394,60,1.4914777897145046,0.37056440713660976,-0.10596749740108015,-0.0007406740945245311,0.6712209314335936,0.0065042364977052625,-0.006982522834059236,0.006270865792075142,-0.1035572588594317,-0.0033281485288455324,0.0
5.0,0.002,44.950704973809394,75,1.4923720854297229,0.29154796575485536,-0.007440400911702347,-0.10105705651420104,0.41707637774721606,0.0007127741961054923,-0.000514438352526847,-0.0005155810974555308,-0.007232593044785239,-0.10120703996938651,0.0
-35.0,0.010285714285714285,44.950704973809394,75,1.4969925706736793,0.12115650656307651,-0.08403047488352784,-0.032407228847214295,0.072,0.0,0.0,0.0,-0.08403047488352784,-0.032407228847214295,0.0
45.0,0.022714285714285715,44.950704973809394,75,1.497347903727052,0.36514245955486724,0.038545734380632905,-0.14967599238248525,0.6507188006122119,0.011281027727316206,-0.004529181696668605,0.008928081775323449,0.0426649165912918,-0.1513297889269777,0.0
-45.0,0.022714285714285715,44.950704973809394,90,1.4996296555325082,0.12115650656307651,-0.09506550843690731,-0.024558751846065242,0.072,0.0,0.0,0.0,-0.09506550843690731,-0.024558751846065242,0.0
-5.0,0.002,44.950704973809394,60,1.501407872699298,0.29207661542215846,-0.0329576800746487,-0.089915072499153,0.4141130866877711,-0.0005461780884613576,0.0016030810022737985,0.014812307062066488,-0.03311720592214424,-0.0894468500257613,0.0
-35.0,0.018571428571428572,44.950704973809394,75,1.5040284279291891,0.12115650656307651,-0.05920690863817077,-0.06779316195240623,0.072,0.0,0.0,0.0,-0.05920690863817077,-0.06779316195240623,0.0
-35.0,0.002,44.950704973809394,60,1.5083584489889237,0.30214423274991503,-0.08123722866533772,-0.04802845752771914,0.4422066536922702,-0.0027304744954448346,-0.009339699296216364,0.018456004027176398,-0.08206222578680711,-0.050850393805689356,0.0
-25.0,0.006142857142857143,44.950704973809394,75,1.5083729560751513,0.31030898367076476,-0.04811152879866165,-0.071260333731246,0.4729196154871946,-0.013268829384853187,-0.0305554271785069,-0.001962550210503622,-0.052228965759576224,-0.08074195728463454,0.0
-25.0,0.010285714285714285,44.950704973809394,90,1.509302411462818,0.12115650656307651,-0.029854551530799633,-0.10335550569105943,0.072,0.0,0.0,0.0,-0.029854551530799633,-0.10335550569105943,0.0
-35.0,0.014428571428571428,44.950704973809394,75,1.5110014549970447,0.12115650656307651,-0.07526646775821232,-0.061568377598901596,0.072,0.0,0.0,0.0,-0.07526646775821232,-0.061568377598901596,0.0
-25.0,0.002,44.950704973809394,90,1.5141188379602153,0.3154779990793408,-0.05568982903897836,-0.08668177916673739,0.4897091734159226,0.002333697782914146,0.0018214282970885343,-0.004857197191774354,-0.05495359873196871,-0.08610715861210541,0.0
-35.0,0.010285714285714285,44.950704973809394,60,1.5156121533418332,0.3123338902738777,-0.09786419940998736,-0.041006041618761944,0.47701728398248533,-0.006094743188843621,-0.005988041932872834,0.004730602490812252,-0.09976779426037911,-0.04287631005077923,0.0
-15.0,0.002,44.950704973809394,90,1.516122006866472,0.30976670502027964,-0.02660742116011334,-0.11640095375768748,0.466471120983921,0.001637470496068938,0.000877351481844979,0.01352686569459749,-0.02610018731997814,-0.11612917948001171,0.0
45.0,0.006142857142857143,44.950704973809394,90,1.5171564629248533,0.303250145063465,-0.03662122135079284,-0.10863809770302035,0.4559523682375168,0.002621320177770281,0.0003730679543390014,-0.016110058668323823,-0.03582630562662622,-0.10852496479174852,0.0
45.0,0.014428571428571428,44.950704973809394,90,1.5187473849670146,0.3273441138091868,-0.04822324256009913,-0.10314882823114097,0.5252592302278974,0.0036221118052953694,0.00919450255613019,0.001014125335947469,-0.047037565581076926,-0.10013906193998823,0.0
25.0,0.039285714285714285,44.950704973809394,90,1.519953586479989,0.12115650656307651,-0.28734117621851457,0.19190866786871616,0.072,0.0,0.0,0.0,-0.28734117621851457,0.19190866786871616,0.0
45.0,0.006142857142857143,44.950704973809394,75,1.521890976210541,0.3058106927729159,-0.036333807532725054,-0.11398310134142275,0.45424637175800625,0.0014070706358160212,-0.003077520306183912,0.014617246344008628,-0.03590351028680573,-0.11492423995827958,0.0
-35.0,0.006142857142857143,44.950704973809394,90,1.524040537671592,0.12115650656307651,-0.11804857502373683,-0.035696357217552016,0.072,0.0,0.0,0.0,-0.11804857502373683,-0.035696357217552016,0.0
-25.0,0.002,44.950704973809394,75,1.528067611400903,0.30677013127748504,-0.07614530465897289,-0.08442019757472256,0.4569674063417231,0.0018540228248353774,-0.0032428221271751934,0.015098957261043822,-0.07557654583360668,-0.08541499854438563,0.0
-45.0,0.002,44.950704973809394,75,1.5308164846225556,0.12115650656307651,-0.15980470251158552,0.0008743013893738618,0.072,0.0,0.0,0.0,-0.15980470251158552,0.0008743013893738618,0.0
25.0,0.039285714285714285,44.950704973809394,75,1.5318601215313128,0.12115650656307651,-0.3007020135399346,0.19082158709522637,0.072,0.0,0.0,0.0,-0.3007020135399346,0.19082158709522637,0.0
-5.0,0.002,44.950704973809394,75,1.534016970152111,0.29710864000727305,-0.02233072464082528,-0.1458893035728491,0.43221370055232006,0.008629233967910321,-0.0003248893260621166,0.002585022790504432,-0.019766904672314883,-0.1459858309986683,0.0
-45.0,0.002,44.950704973809394,90,1.5398003369995603,0.12115650656307651,-0.14811183563090632,-0.026072263882125666,0.072,0.0,0.0,0.0,-0.14811183563090632,-0.026072263882125666,0.0
25.0,0.039285714285714285,44.950704973809394,60,1.5404892552191392,0.12115650656307651,-0.3106592969778421,0.1905067309167007,0.072,0.0,0.0,0.0,-0.3106592969778421,0.1905067309167007,0.0
35.0,0.055857142857142855,44.950704973809394,90,1.5504772544367953,0.12115650656307651,1.595107809223151,-0.43172148545989375,0.072,0.0,0.0,0.0,1.595107809223151,-0.43172148545989375,0.0
-25.0,0.006142857142857143,44.950704973809394,60,1.5521472452268623,0.3017777844265492,-0.15004392199249544,-0.04567984279205489,0.4472106361153558,0.014942968838844717,-0.005486675550332443,-0.001700304781611095,-0.14553446596355393,-0.04733559958350153,0.0
-15.0,0.002,44.950704973809394,75,1.554402110255796,0.3022961824251328,-0.09427120072765702,-0.10687817829883209,0.44413481868727644,0.013852532899101266,-0.0040387935214214465,0.01355858199250548,-0.09008363291534015,-0.10809909016196115,0.0
-15.0,0.002,44.950704973809394,60,1.555260191452183,0.2930525010280537,-0.10378331480359375,-0.09593782248547023,0.4223308008773056,0.00026162955798825216,0.0006442723202937373,-0.00372130274806981,-0.10370664360728243,-0.095749016870665,0.0
-45.0,0.006142857142857143,44.950704973809394,75,1.5584243099022892,0.12115650656307651,-0.1437147336613415,-0.05858534738602558,0.072,0.0,0.0,0.0,-0.1437147336613415,-0.05858534738602558,0.0
45.0,0.06,44.950704973809394,90,1.5901811225262408,0.12115650656307651,1.5816819242846964,-0.47997369618492475,0.072,0.0,0.0,0.0,1.5816819242846964,-0.47997369618492475,0.0
-35.0,0.055857142857142855,44.950704973809394,75,1.591592746064106,0.12115650656307651,0.321019198465073,-0.4394973221478635,0.072,0.0,0.0,0.0,0.321019198465073,-0.4394973221478635,0.0
-25.0,0.002,44.950704973809394,60,1.5945645464682006,0.3000720778865098,-0.12553481212524548,-0.12808354336664007,0.43787265145970783,-0.003665295256245482,-0.001119374915758975,0.01262862999297898,-0.12663466488885464,-0.1284194365235459,0.0
-35.0,0.03514285714285714,44.950704973809394,90,1.6008504272273931,0.12115650656307651,-0.377655033842212,0.18465424629587907,0.072,0.0,0.0,0.0,-0.377655033842212,0.18465424629587907,0.0
-35.0,0.055857142857142855,44.950704973809394,90,1.6027550692905268,0.12115650656307651,0.3588740320266499,-0.4689388364825532,0.072,0.0,0.0,0.0,0.3588740320266499,-0.4689388364825532,0.0
5.0,0.031,44.950704973809394,60,1.603417957413536,0.4378532349003031,-0.1715447401119495,-0.09567138007120095,0.9378188539609994,-0.00046030619322179334,0.0026444644404866047,0.005813487590602406,-0.1717462866676963,-0.09451349276135507,0.0
5.0,0.03514285714285714,44.950704973809394,75,1.6059209237956953,0.12115650656307651,-0.40095963145111035,0.21495597287210177,0.072,0.0,0.0,0.0,-0.40095963145111035,0.21495597287210177,0.0
5.0,0.039285714285714285,44.950704973809394,90,1.6464012614536518,0.12115650656307651,-0.3878914880456901,0.1143396073400957,0.072,0.0,0.0,0.0,-0.3878914880456901,0.1143396073400957,0.0
5.0,0.039285714285714285,44.950704973809394,75,1.6507263875186453,0.12115650656307651,-0.39192509875187276,0.11262064148699849,0.072,0.0,0.0,0.0,-0.39192509875187276,0.11262064148699849,0.0
5.0,0.039285714285714285,44.950704973809394,60,1.6518969178012144,0.12115650656307651,-0.394935427080627,0.1151731348356672,0.072,0.0,0.0,0.0,-0.394935427080627,0.1151731348356672,0.0
5.0,0.03514285714285714,44.950704973809394,90,1.6583098273277015,0.12115650656307651,-0.4459872623695921,0.18814267233920728,0.072,0.0,0.0,0.0,-0.4459872623695921,0.18814267233920728,0.0
-15.0,0.03514285714285714,44.950704973809394,90,1.6611722558975686,0.12115650656307651,-0.37433430381753247,0.06688774249064987,0.072,0.0,0.0,0.0,-0.37433430381753247,0.06688774249064987,0.0
-45.0,0.039285714285714285,44.950704973809394,90,1.6637938217371282,0.12115650656307651,1.0588200268839767,-0.662753765801782,0.072,0.0,0.0,0.0,1.0588200268839767,-0.662753765801782,0.0
-45.0,0.039285714285714285,44.950704973809394,75,1.6642676647410644,0.12115650656307651,1.0588749368179151,-0.6632259623146106,0.072,0.0,0.0,0.0,1.0588749368179151,-0.6632259623146106,0.0
-45.0,0.039285714285714285,44.950704973809394,60,1.664791596852544,0.12115650656307651,1.0588084139146507,-0.6637525751756739,0.072,0.0,0.0,0.0,1.0588084139146507,-0.6637525751756739,0.0
-15.0,0.03514285714285714,44.950704973809394,75,1.665542150561629,0.12115650656307651,-0.3913226201425235,0.08443895780936624,0.072,0.0,0.0,0.0,-0.3913226201425235,0.08443895780936624,0.0
-15.0,0.03514285714285714,44.950704973809394,60,1.6734533299338188,0.12115650656307651,-0.3980311950789681,0.08024197472777739,0.072,0.0,0.0,0.0,-0.3980311950789681,0.08024197472777739,0.0
5.0,0.04342857142857143,44.950704973809394,90,1.689976649885767,0.12115650656307651,-0.25295130292158835,-0.13407852887981905,0.072,0.0,0.0,0.0,-0.25295130292158835,-0.13407852887981905,0.0
15.0,0.04757142857142857,44.950704973809394,90,1.7152509741644217,0.12115650656307651,1.534987888356029,-0.6296852038612716,0.072,0.0,0.0,0.0,1.534987888356029,-0.6296852038612716,0.0
45.0,0.04342857142857143,44.950704973809394,60,1.7270413513261829,0.12115650656307651,-0.4800683671825655,0.11001715878557378,0.072,0.0,0.0,0.0,-0.4800683671825655,0.11001715878557378,0.0
45.0,0.04342857142857143,44.950704973809394,75,1.730285951116804,0.12115650656307651,-0.4795408579333569,0.10286660839203504,0.072,0.0,0.0,0.0,-0.4795408579333569,0.10286660839203504,0.0
45.0,0.04342857142857143,44.950704973809394,90,1.733647908090147,0.12115650656307651,-0.4799775158120253,0.09711483459068362,0.072,0.0,0.0,0.0,-0.4799775158120253,0.09711483459068362,0.0
5.0,0.04342857142857143,44.950704973809394,75,1.7478908881486335,0.12115650656307651,-0.365475406458879,-0.09114594405559603,0.072,0.0,0.0,0.0,-0.365475406458879,-0.09114594405559603,0.0
45.0,0.039285714285714285,44.950704973809394,90,1.7674785178082943,0.12115650656307651,-0.557186405783038,0.16384761642490706,0.072,0.0,0.0,0.0,-0.557186405783038,0.16384761642490706,0.0
5.0,0.04342857142857143,44.950704973809394,60,1.7715223658112584,0.12115650656307651,-0.4475021140797448,-0.02128797227040118,0.072,0.0,0.0,0.0,-0.4475021140797448,-0.02128797227040118,0.0
5.0,0.03514285714285714,44.950704973809394,60,1.783525266836847,0.12115650656307651,-0.5668568922675409,0.14798952083959005,0.072,0.0,0.0,0.0,-0.5668568922675409,0.14798952083959005,0.0
-35.0,0.03514285714285714,44.950704973809394,75,1.7871697564425086,0.12115650656307651,-0.6742826433546182,0.3748973136321939,0.072,0.0,0.0,0.0,-0.6742826433546182,0.3748973136321939,0.0
-25.0,0.03514285714285714,44.950704973809394,90,1.7990411274898315,0.12115650656307651,-0.616046216452962,0.20946625328962074,0.072,0.0,0.0,0.0,-0.616046216452962,0.20946625328962074,0.0
25.0,0.055857142857142855,44.950704973809394,75,1.8214625031839842,0.12115650656307651,0.8548790103465302,-0.8156722030331532,0.072,0.0,0.0,0.0,0.8548790103465302,-0.8156722030331532,0.0
15.0,0.04342857142857143,44.950704973809394,75,1.8429296147257168,0.12115650656307651,-0.824564861437952,0.7404761451446406,0.072,0.0,0.0,0.0,-0.824564861437952,0.7404761451446406,0.0
15.0,0.039285714285714285,44.950704973809394,90,1.8450174702870419,0.12115650656307651,-0.637311859009384,0.14952992879723837,0.072,0.0,0.0,0.0,-0.637311859009384,0.14952992879723837,0.0
5.0,0.055857142857142855,44.950704973809394,60,1.8529051324565442,0.12115650656307651,-0.7494442044325023,0.3895064247173989,0.072,0.0,0.0,0.0,-0.7494442044325023,0.3895064247173989,0.0
35.0,0.055857142857142855,44.950704973809394,75,1.856459144923073,0.12115650656307651,1.1026721353026112,-0.8536178110389718,0.072,0.0,0.0,0.0,1.1026721353026112,-0.8536178110389718,0.0
25.0,0.06,44.950704973809394,60,1.867417929191731,0.12115650656307651,0.8482576155130045,-0.86124258790114,0.072,0.0,0.0,0.0,0.8482576155130045,-0.86124258790114,0.0
-35.0,0.039285714285714285,44.950704973809394,90,1.8871940123748443,0.12115650656307651,-0.8262129915116041,0.5241351557661553,0.072,0.0,0.0,0.0,-0.8262129915116041,0.5241351557661553,0.0
-35.0,0.039285714285714285,44.950704973809394,75,1.8874004267121711,0.12115650656307651,-0.826256349012117,0.5234833492455702,0.072,0.0,0.0,0.0,-0.826256349012117,0.5234833492455702,0.0
-35.0,0.039285714285714285,44.950704973809394,60,1.8880019058801978,0.12115650656307651,-0.8266117337504317,0.5224638540042215,0.072,0.0,0.0,0.0,-0.8266117337504317,0.5224638540042215,0.0
-25.0,0.03514285714285714,44.950704973809394,75,1.888106260063792,0.12115650656307651,-0.6918901746765507,0.16187537554070758,0.072,0.0,0.0,0.0,-0.6918901746765507,0.16187537554070758,0.0
35.0,0.04342857142857143,44.950704973809394,60,1.8888600519724275,0.12115650656307651,-0.5058160546336874,-0.1403114949629849,0.072,0.0,0.0,0.0,-0.5058160546336874,-0.1403114949629849,0.0
35.0,0.04342857142857143,44.950704973809394,75,1.9030696048434925,0.12115650656307651,-0.5221690081525436,-0.14222389727192647,0.072,0.0,0.0,0.0,-0.5221690081525436,-0.14222389727192647,0.0
35.0,0.04342857142857143,44.950704973809394,90,1.9225981044848262,0.12115650656307651,-0.5449318738836508,-0.1443640052129379,0.072,0.0,0.0,0.0,-0.5449318738836508,-0.1443640052129379,0.0
-35.0,0.03514285714285714,44.950704973809394,60,1.9238329654128765,0.12115650656307651,-0.7400308555363339,0.17937468928213243,0.072,0.0,0.0,0.0,-0.7400308555363339,0.17937468928213243,0.0
-25.0,0.04342857142857143,44.950704973809394,60,1.9257763080012944,0.12115650656307651,0.38516103974016647,-0.8249897099451556,0.072,0.0,0.0,0.0,0.38516103974016647,-0.8249897099451556,0.0
-25.0,0.04342857142857143,44.950704973809394,75,1.9316240653151562,0.12115650656307651,0.3674816398028982,-0.8251279554371581,0.072,0.0,0.0,0.0,0.3674816398028982,-0.8251279554371581,0.0
-25.0,0.04342857142857143,44.950704973809394,90,1.9343161469385806,0.12115650656307651,0.360692547480567,-0.8256135783512428,0.072,0.0,0.0,0.0,0.360692547480567,-0.8256135783512428,0.0
-35.0,0.05171428571428571,44.950704973809394,60,1.9503712604308558,0.12115650656307651,0.6139704315748381,-0.9117869195640316,0.072,0.0,0.0,0.0,0.6139704315748381,-0.9117869195640316,0.0
-35.0,0.05171428571428571,44.950704973809394,75,1.9503712604308558,0.12115650656307651,0.6139704315748381,-0.9117869195640316,0.072,0.0,0.0,0.0,0.6139704315748381,-0.9117869195640316,0.0
-35.0,0.05171428571428571,44.950704973809394,90,1.9503712604308558,0.12115650656307651,0.6139704315748381,-0.9117869195640316,0.072,0.0,0.0,0.0,0.6139704315748381,-0.9117869195640316,0.0
15.0,0.039285714285714285,44.950704973809394,75,1.9699507888795076,0.12115650656307651,-0.6386305316416809,-0.09343316731234039,0.072,0.0,0.0,0.0,-0.6386305316416809,-0.09343316731234039,0.0
45.0,0.04757142857142857,44.950704973809394,60,1.9775265567402782,0.12115650656307651,-0.5729832688451543,-0.19847190978607182,0.072,0.0,0.0,0.0,-0.5729832688451543,-0.19847190978607182,0.0
45.0,0.04757142857142857,44.950704973809394,75,1.9870906297818232,0.12115650656307651,-0.5857559800057623,-0.1974586184259926,0.072,0.0,0.0,0.0,-0.5857559800057623,-0.1974586184259926,0.0
45.0,0.04757142857142857,44.950704973809394,90,2.000881534236102,0.12115650656307651,-0.6035363257576031,-0.19674482076289934,0.072,0.0,0.0,0.0,-0.6035363257576031,-0.19674482076289934,0.0
25.0,0.06,44.950704973809394,75,2.016361642869145,0.12115650656307651,0.8466494528918319,-1.0105217940961448,0.072,0.0,0.0,0.0,0.8466494528918319,-1.0105217940961448,0.0
-45.0,0.04342857142857143,44.950704973809394,60,2.017117503886695,0.12115650656307651,1.6073669152763599,-0.9235042122942618,0.072,0.0,0.0,0.0,1.6073669152763599,-0.9235042122942618,0.0
-45.0,0.04342857142857143,44.950704973809394,75,2.017117503886695,0.12115650656307651,1.6073669152763599,-0.9235042122942618,0.072,0.0,0.0,0.0,1.6073669152763599,-0.9235042122942618,0.0
-45.0,0.04342857142857143,44.950704973809394,90,2.017117503886695,0.12115650656307651,1.6073669152763599,-0.9235042122942618,0.072,0.0,0.0,0.0,1.6073669152763599,-0.9235042122942618,0.0
25.0,0.06,44.950704973809394,90,2.021456227036338,0.12115650656307651,0.6581089996848943,-0.99233426455691,0.072,0.0,0.0,0.0,0.6581089996848943,-0.99233426455691,0.0
25.0,0.04342857142857143,44.950704973809394,60,2.088830922503012,0.12115650656307651,-0.850506229795702,0.0310617582672869,0.072,0.0,0.0,0.0,-0.850506229795702,0.0310617582672869,0.0
15.0,0.04342857142857143,44.950704973809394,90,2.097024157857489,0.12115650656307651,-0.8112514741153755,-0.05682468562803374,0.072,0.0,0.0,0.0,-0.8112514741153755,-0.05682468562803374,0.0
-35.0,0.04757142857142857,44.950704973809394,60,2.0988260132260126,0.12115650656307651,-1.0963926878537558,1.1010362910418903,0.072,0.0,0.0,0.0,-1.0963926878537558,1.1010362910418903,0.0
-35.0,0.04757142857142857,44.950704973809394,75,2.0988260132260126,0.12115650656307651,-1.0963926878537558,1.1010362910418903,0.072,0.0,0.0,0.0,-1.0963926878537558,1.1010362910418903,0.0
-35.0,0.04757142857142857,44.950704973809394,90,2.0988260132260126,0.12115650656307651,-1.0963926878537558,1.1010362910418903,0.072,0.0,0.0,0.0,-1.0963926878537558,1.1010362910418903,0.0
-35.0,0.04342857142857143,44.950704973809394,60,2.130716511071028,0.12115650656307651,-1.1298587747138016,0.9395479501975454,0.072,0.0,0.0,0.0,-1.1298587747138016,0.9395479501975454,0.0
-35.0,0.04342857142857143,44.950704973809394,75,2.130716511071028,0.12115650656307651,-1.1298587747138016,0.9395479501975454,0.072,0.0,0.0,0.0,-1.1298587747138016,0.9395479501975454,0.0
-35.0,0.04342857142857143,44.950704973809394,90,2.130716511071028,0.12115650656307651,-1.1298587747138016,0.9395479501975454,0.072,0.0,0.0,0.0,-1.1298587747138016,0.9395479501975454,0.0
15.0,0.039285714285714285,44.950704973809394,60,2.135919580466064,0.12115650656307651,-0.8329342714012105,-0.09658762118730879,0.072,0.0,0.0,0.0,-0.8329342714012105,-0.09658762118730879,0.0
5.0,0.055857142857142855,44.950704973809394,90,2.1534012181394417,0.12115650656307651,-0.85556108963588,-0.09271672857778575,0.072,0.0,0.0,0.0,-0.85556108963588,-0.09271672857778575,0.0
-5.0,0.04757142857142857,44.950704973809394,90,2.158000989581219,0.12115650656307651,-0.5624174765883132,-0.48856303188172984,0.072,0.0,0.0,0.0,-0.5624174765883132,-0.48856303188172984,0.0
15.0,0.05171428571428571,44.950704973809394,75,2.1904166440258757,0.12115650656307651,2.867708565676446,-0.14437309830509967,0.072,0.0,0.0,0.0,2.867708565676446,-0.14437309830509967,0.0
15.0,0.04757142857142857,44.950704973809394,60,2.2267854559897415,0.07524603023390271,0.42641713621509736,-1.1233689990316718,0.352481178881969,0.6277782240333663,-0.5357939334267492,-4.315300610863693,0.4736549554408978,-1.1636853655454427,0.0
45.0,0.06,44.950704973809394,75,2.262439164848642,0.12115650656307651,2.1359546289414664,-0.9565883715353815,0.072,0.0,0.0,0.0,2.1359546289414664,-0.9565883715353815,0.0
-15.0,0.05171428571428571,44.950704973809394,60,2.266542303769337,0.12115650656307651,-0.7820705140025302,-0.4005137264228332,0.072,0.0,0.0,0.0,-0.7820705140025302,-0.4005137264228332,0.0
-15.0,0.05171428571428571,44.950704973809394,75,2.266542303769337,0.12115650656307651,-0.7820705140025302,-0.4005137264228332,0.072,0.0,0.0,0.0,-0.7820705140025302,-0.4005137264228332,0.0
-15.0,0.05171428571428571,44.950704973809394,90,2.266542303769337,0.12115650656307651,-0.7820705140025302,-0.4005137264228332,0.072,0.0,0.0,0.0,-0.7820705140025302,-0.4005137264228332,0.0
15.0,0.06,44.950704973809394,60,2.2757799300424333,0.12115650656307651,-0.969024945759281,-0.14110256022918596,0.072,0.0,0.0,0.0,-0.969024945759281,-0.14110256022918596,0.0
15.0,0.06,44.950704973809394,75,2.2757799300424333,0.12115650656307651,-0.969024945759281,-0.14110256022918596,0.072,0.0,0.0,0.0,-0.969024945759281,-0.14110256022918596,0.0
15.0,0.06,44.950704973809394,90,2.2757799300424333,0.12115650656307651,-0.969024945759281,-0.14110256022918596,0.072,0.0,0.0,0.0,-0.969024945759281,-0.14110256022918596,0.0
25.0,0.04342857142857143,44.950704973809394,75,2.2888156383703944,0.12115650656307651,-0.9435782122786346,-0.20879310024696196,0.072,0.0,0.0,0.0,-0.9435782122786346,-0.20879310024696196,0.0
-45.0,0.05171428571428571,44.950704973809394,60,2.296236769396493,0.12115650656307651,2.9583544822030046,-0.19897915876959493,0.072,0.0,0.0,0.0,2.9583544822030046,-0.19897915876959493,0.0
-45.0,0.05171428571428571,44.950704973809394,75,2.296236769396493,0.12115650656307651,2.9583544822030046,-0.19897915876959493,0.072,0.0,0.0,0.0,2.9583544822030046,-0.19897915876959493,0.0
-45.0,0.05171428571428571,44.950704973809394,90,2.296236769396493,0.12115650656307651,2.9583544822030046,-0.19897915876959493,0.072,0.0,0.0,0.0,2.9583544822030046,-0.19897915876959493,0.0
-15.0,0.039285714285714285,44.950704973809394,90,2.3057931019361253,0.12115650656307651,-1.23619105235121,0.43774435856933763,0.072,0.0,0.0,0.0,-1.23619105235121,0.43774435856933763,0.0
